BGC0000461,CC(C)CCCC1CC(=O)NC(CO)C(=O)NC(C(O)C(N)=O)C(=O)NC(CO)C(=O)NCC(=O)N(C)C(CC2=CC=CC=C2)C(=O)NC(CC(C)C)C(=O)NC(CCCN)C(=O)NC(CCC(O)=O)C(=O)NC(CC(N)=O)C(=O)NC(CC2=CNC3=C2C=CC=C3)C(=O)NC(CCCN)C(=O)N(C)C(C(C)C)C(=O)O1,
BGC0001033,NCCCCNCCCNC(CNC([C@@H](NC(C[C@H](C[C@H]([C@@H](NC([C@@H]([C@H](N)CCCNC(N)=N)NC([C@@H](NC([C@@H](C)NC([C@H](O)[C@@H](O)C[C@@H](CCCN)O)=O)=O)CNC)=O)=O)CO)O)O)=O)CNC)=O)=O,
BGC0001876,CCCCCC/C=C\CC(=O)N[C@@H](CO)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CO)[C@H](CC(=O)N[C@@H](C(C)C)C(=O)N[C@H]1COC(=O)[C@@H](N(C(=O)[C@@H](NC(=O)C=C1)C(C)C)C)CC2=CC=C(C=C2)O)O,
BGC0002314,CC(=O)NC(C(=O)NC1C(=O)NC2CC3=C[NH]C4=C3C=CC(=C4)C3=CC4=CC(=C3O)OC3=CC=C(C=C3)CC3NC(=O)C(CC5=CC=C(O)C(=C5)C5=C(C=C(O)C=C5O)C(C(=O)NC(C(=O)O)C5=CC(O)=CC(O)=C5)NC3=O)NC(=O)C4NC(=O)C(NC2=O)C2=CC(=C(O)C=C2)OC2=CC1=CC(O)=C2)C1=CC=C(O)C=C1,
BGC0000383,CCCCCCC\C=C\C=C\C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H]1CCCCNC(=O)\C=C\[C@H](C)NC1=O,
BGC0000383,CCCCCCC/C=C/C=C/C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H]1C[C@H](CCNC(=O)/C=C\[C@@H](NC1=O)C)O,
BGC0000383,C[C@H]1/C=C\C(=O)NCC[C@H](C[C@@H](C(=O)N1)NC(=O)[C@H]([C@@H](C)O)NC(=O)/C=C\C=C\CCCCCC(C)C)O,
BGC0000383,C[C@H]1/C=C\C(=O)NCC[C@H](C[C@H](C(=O)N1)NC(=O)[C@@H]([C@@H](C)O)NC(=O)/C=C/C=C\CCCC(C)C)O,
BGC0002050,CON=CC=CC(=O)NC=CC[C@H]1C[C@@H](OC(=O)[C@H](CCCCN)NC(=O)C[C@@H](C)O)[C@H]2O[C@H]2[C@@H](O)C=CC2=C(C(=O)O1)C(O)=CC=C2,
BGC0002050,CCCC(=O)N[C@@H](CCCCN)C(=O)O[C@@H]1C[C@H](CC=CNC(=O)C=CC=NOC)OC(=O)C2=C(C=C[C@H](O)[C@@H]3O[C@@H]31)C=CC=C2O,
BGC0002050,CON=C/C=C/C(=O)NC=CC[C@H]1C[C@@H](O)[C@H]2O[C@H]2[C@@H](O)C=CC2=C(C(=O)O1)C(O)=CC=C2,
BGC0002050,CON=C/C=C\C(=O)NC=CC[C@H]1C[C@@H](O)[C@H]2O[C@H]2[C@@H](O)C=CC2=C(C(=O)O1)C(O)=CC=C2,
BGC0001192,CC[C@@H](C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCN)CC(C)C)CC(C)C)CCN)CCN)[C@@H](C)O,
BGC0001192,C[C@H]([C@H]1C(=O)NCC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCN)CCN)CC(C)C)CC(C)C)CCN)NC(=O)[C@H](CCN)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)CCCCC(C)C)O,
BGC0000972,CCCCCCCCCCCCCC(N[C@@H](C(O)=O)CC(N)=O)=O,
BGC0000972,CCCCCCC=CCCCCCC(N[C@@H](C(O)=O)CC(N)=O)=O,
BGC0000972,CCCCCCCCCCCCCC(N[C@@H](C(N[C@@H](C)CCC(C)=O)=O)CC(N)=O)=O,
BGC0001133,CC(C)CCCC(=O)N[C@H]1[C@@H](C)OC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC1=O,
BGC0002432,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)[C@H](CC2=C[NH]C3=CC=CC=C23)NC(=O)[C@@H](CCCN)NC(=O)CNC(=O)[C@H](CCCN)NC(=O)[C@@H](CCCN)NC(=O)[C@@H](CC2=C[NH]C3=CC=CC=C23)NC(=O)[C@@H](CC2=CC=C(O)C=C2)NC(=O)[C@@H](CO)NC(=O)CCCCCC(C)C)[C@@H](C)OC(=O)CNC(=O)CNC(=O)[C@H](CC(N)=O)NC1=O,
BGC0001036,[H][C@]1(NC(=O)[C@@](C)(O)[C@@]2(O)CC[C@H](C[C@@H](C)CC)[C@@H](CC)O2)[C@@H](OC(=O)[C@]([H])(C(C)C)N(O)C(=O)[C@H]2N(CC[C@@]2(C)O)C(=O)[C@H]2C[C@@H](O)CNN2C(=O)[C@H](C)N(O)C(=O)[C@H]2CCCNN2C1=O)C(C)C,
BGC0001414,C[C@@H]1C[C@H]2C(=O)N[C@H](C(=O)N([C@H](C(=O)N3CCC[C@H]3C(=O)N([C@H](C(=O)NCC(=O)OC([C@@H](C(=O)N[C@H](C(=O)N2C1)CC(C)C)N(C)C(=O)[C@@H]4C[C@H](CN4C(=O)[C@H](C(C)C)N(C)C(=O)C)C)C)CC(C)C)C)C(C)C)C)CC(C)C,
BGC0000449,CC[C@H](C)CC[C@H](CC(=O)N[C@H](C(C)C)C(=O)N[C@H](CCN)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCN)C(=O)N[C@H](CCN)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)O)O,
BGC0002518,CCCCCCCC(O)CC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O)C(C)C)C(C)O,
BGC0002518,CCCCCCCC(O)CC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O)C(C)CC)C(C)O,
BGC0002653,O=C(CCCC[C@@H](C)CC)N[C@@H](CCN)C(N[C@@H]([C@@H](C)O)C(N[C@@H](CO)C(N[C@@H]1C(N[C@@H](CCN)C(N[C@H](CC(C)C)C(N[C@@H](CC(C)C)C(N[C@@H](CCN)C(N[C@@H](CCN)C(N[C@@H](CC(C)C)C(NCC1)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O,
BGC0002735,CC(C)[C@H](O)[C@H](NC(=O)[C@@](C)(O)C12CCC([C@@H](C)O1)[C@@H](C)O2)C(=O)N1NCCC[C@@H]1C(=O)N(O)[C@@H](C)C(=O)N1NCCC[C@@H]1C(=O)N1NCCC[C@H]1C(=O)O,
BGC0002735,CC(C)[C@@H]1OC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2CCCNN2C(=O)[C@H]2CCCNN2C(=O)[C@H](C)N(O)C(=O)[C@H]2CCCNN2C(=O)[C@H]1NC(=O)[C@@](C)(O)C12CCC([C@@H](C)O1)[C@@H](C)O2,
BGC0002735,CC(C)[C@H](O)[C@H](NC(=O)[C@@](C)(O)C12CCC([C@@H](C)O1)[C@@H](C)O2)C(=O)N1NCCC[C@@H]1C(=O)N(O)[C@@H](C)C(=O)N1NCCC[C@@H]1C(=O)N1NCCC[C@H]1C(=O)O,
BGC0002735,CC(C)[C@@H]1OC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2CCCNN2C(=O)[C@H]2CCCNN2C(=O)[C@H](C)N(O)C(=O)[C@H]2CCCNN2C(=O)[C@H]1NC(=O)[C@@](C)(O)C12CCC([C@@H](C)O1)[C@@H](C)O2,
BGC0001791,CCCCCCCC1CC(=O)N[C@@H](C(=O)N[C@H]2CSSC[C@@H](C(=O)O1)NC2=O)CC3=CC=CC=C3,
BGC0000349,CC(=O)N[C@H](CCCN(O)C(C)=O)C(=O)N[C@H](CO)C(=O)N(O)CCC[C@@H]1NC(=O)[C@H](CCCN(O)C(C)=O)NC1=O,
BGC0002660,[H]C(C(CC1=CC=CC=C1)NC([C@H]2N(C([C@H](C(C)C)NC([C@H]([C@@H](C)CC)NC([C@@H](CC3=CNC=N3)NC(CC(C)C)=O)=O)=O)=O)CCC2)=O)=O,
BGC0002660,unknown,* aromatic
BGC0002147,C[C@H]1[C@@H]2[C@@H](O2)[C@@]3(N1C(=CC3=O)NC(=O)C=C(C)C)C,
BGC0002147,C[C@@H]1[C@@H](C[C@]2(N1C(=CC2=O)NC(=O)C=C(C)C)C)O,
BGC0002147,C[C@@H]1C[C@@H]([C@]2(N1C(=CC2=O)NC(=O)C=C(C)C)C)O,
BGC0000403,CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)OC(CC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CC2=CC=CC=C2)CCN)C(C)C)CCN)C(C)C)CO)CC(C)C)C(C)C)CCN,
BGC0001833,CCCCCCCC1CC(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)OC(CCCCC)CC(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)O1,
BGC0001833,CCCCC[C@H](CC(N[C@@H](C(N[C@@H](C(O[C@H](CCCCC)CC1=O)=O)CC(C)C)=O)CO)=O)OC([C@H](CO)NC([C@@H](CC(C)C)N1)=O)=O,
BGC0000443,CCCCCCCCCCCCC(C(CC(=O)NC1COC(=O)C(NC(=O)C(NC(=O)/C(=C\C)/NC(=O)C(CC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)(CCCN)O)CC(=O)O)CCO)CC2=C3C=CNC3=CC=C2)C(C)O)C(C(=O)O)O)C(CCl)O)O)O,
BGC0002638,O=C(O)CC(=O)NC(C(=O)NC1CC2=CN(C3=CC=CC=C23)C23C=CC(=O)C(C2)OC2=CC=C(C=C2)CC(C(=O)NC(C(=O)O)C2=CC=C(O)C=C2)NC(=O)C(C2=CC(Cl)=C(O)C=C2)NC(=O)C3NC(=O)C(C2=CC(Cl)=C(O)C=C2)NC1=O)C1=CC(Cl)=C(O)C=C1,
BGC0002638,O=C(CS(=O)(=O)O)NC(C(=O)NC1CC2=CN(C3=CC=CC=C23)C23C=CC(=O)C(C2)OC2=CC=C(C=C2)CC(C(=O)NC(C(=O)O)C2=CC=C(O)C=C2)NC(=O)C(C2=CC(Cl)=C(O)C=C2)NC(=O)C3NC(=O)C(C2=CC(Cl)=C(O)C=C2)NC1=O)C1=CC(Cl)=C(O)C=C1,
BGC0001536,CCC(C)CCC(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CC1=CC=C(O)C=C1)C(=O)N[C@H](CC1=C[NH]C2=CC=CC=C12)C(=O)N[C@H](CCCN)C(=O)N[C@@H](CCCN)C(=O)NCC(=O)N[C@H](CCCN)C(=O)N[C@@H](CC1=C[NH]C2=CC=CC=C12)C(=O)N[C@@H]1C(=O)N[C@@H]([C@@H](C)CC)C(=O)NCC(=O)N[C@@H](CO)C(=O)O[C@@H]1C,
BGC0001844,CCCCCCCC(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)[C@@H](C)CC)[C@@H](C)CC)C(C)C,
BGC0002661,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)C(C)=NNC2=C(C(=O)OCCCCCCCCCC(C)C)C=C(O)C=C2)[C@@H](C2=CC=CC=C2)OC(=O)C[C@H](C)NC(=O)[C@@H](CC2=C[NH]C3=C2C=CC=C3OC)NC(=O)[C@H]([C@@H](O)C2=CC=CC=C2)N(C)C1=O,
BGC0002661,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)C(C)=NNC2=C(C(=O)OCCCCCCCCC(C)C)C=C(O)C=C2)[C@@H](C2=CC=CC=C2)OC(=O)C[C@H](C)NC(=O)[C@@H](CC2=C[NH]C3=C2C=CC=C3OC)NC(=O)[C@H]([C@@H](O)C2=CC=CC=C2)N(C)C1=O,
BGC0002661,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)C(C)=NNC2=C(C(=O)OCCCCCCCC(C)C)C=C(O)C=C2)[C@@H](C2=CC=CC=C2)OC(=O)C[C@H](C)NC(=O)[C@@H](CC2=C[NH]C3=C2C=CC=C3OC)NC(=O)[C@H]([C@@H](O)C2=CC=CC=C2)N(C)C1=O,
BGC0002430,CC(C)/C=C/C=C\C(=O)NCCC(=O)N[C@H](CCCN)C(=O)NC(CC(O)C1=CC=CC=C1)C(=O)NC(C(=O)N[C@@H](CC1=CC=C(O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)C=C1)C(=O)NC1C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CC(=O)C2=C(N)C=C(Cl)C=C2)C(=O)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)NC1C)C(O)CC(=O)O,
BGC0002430,CC(C)/C=C/C=C\C(=O)NCCC(=O)N[C@H](CCCNC(=O)CCN)C(=O)NC(CC(O)C1=CC=CC=C1)C(=O)NC(C(=O)N[C@@H](CC1=CC=C(O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)C=C1)C(=O)NC1C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CC(=O)C2=C(N)C=C(Cl)C=C2)C(=O)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)NC1C)C(O)CC(=O)O,
BGC0001716,C1C[C@H](N(C1)C(=O)[C@@H](CCCN)NC(=O)CNC(=O)[C@H]([C@H](CN)O)NC(=O)[C@H]([C@H](CN)O)NC(=O)[C@H](CCCCN)N)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC[C@@H](CN)O)C(=O)N/C(=C\CCN=C(N)N)/C(=O)N[C@@H](CC[C@@H](CN)O)C(=O)NCCCCN,
BGC0001716,C1C[C@H](N(C1)C(=O)[C@@H](CCCN)NC(=O)CNC(=O)[C@H]([C@H](CN)O)NC(=O)[C@H]([C@H](CN)O)NC(=O)[C@H](CCCCN)N)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC[C@@H](CN)O)C(=O)N/C(=C\CCN=C(N)N)/C(=O)N[C@@H](CCCCN)C(=O)NCCCCN,
BGC0001716,C1C[C@H](N(C1)C(=O)[C@@H](CCCN)NC(=O)CNC(=O)[C@H]([C@H](CN)O)NC(=O)[C@H]([C@H](CN)O)NC(=O)[C@H](CCCCN)N)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CCCCN)C(=O)N/C(=C\CCN=C(N)N)/C(=O)N[C@@H](CCCCN)C(=O)NCCCCN,
BGC0002125,C=C1C(=O)N[C@@H](C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H]([C@H](OC(=O)[C@@H](NC(=O)CC)[C@H](O)C(C)C)C(C)C)C(=O)N(C)[C@@H]([C@@H](C)OC)C(=O)O[C@H](C(C)C)[C@@H](NC(C)=O)C(=O)O[C@H](CC2=CC=CC=C2)C(=O)N1C,
BGC0002071,CCCCCCC[C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)C,
BGC0002071,CCCCCCC[C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](C)CC,
BGC0002071,CCCCCCCCC[C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)C,
BGC0002071,CCCCCCCCC[C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](C)CC,
BGC0001629,CCCCCCC[C@H](CC(=O)N/C(=C\C)/C(=O)N1CCC[C@@H]1C(=O)N[C@H]([C@H](C)CC)C(=O)N[C@H](C(C)C)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](C(C)C)C(=O)N[C@H](CO)C(=O)N[C@H](C)C(=O)N[C@H](C(C)C)C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N/C(=C\C)/C(=O)N[C@@H]2[C@H](OC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC2=O)C)CCN)CO)CC3=CC=CC=C3)C)O,
BGC0002466,CC(=O)N[C@@H](CCCN(O)C=O)C(=O)N[C@H](CCCN=C(N)N)C(=O)N(O)CCC[C@H]1NC(=O)[C@H](CCCN(O)C=O)NC1=O,
BGC0002448,CC1C(NC(CCCC(C)C)=O)C(N(C)C(CC2=CC=CC=C2)C(NC(CCC(O)=O)C(NC(CC3=CNC4=C3C=C(O)C=C4)C(NC(C5=CC=C(O)C=C5)C(NC6(C(C)C6)C(O1)=O)=O)=O)=O)=O)=O,
BGC0000363,unknown,* unspecified
BGC0001153,CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)[C@@H](C)O,
BGC0001614,C/C=C1NC(C(NC(C(NC(C(C(OC(C(NC(C(N(C(CNC(C(NC\1=O)CCC(N)=O)=O)=O)C)C(OC2OC(C(C(C2O)O)O)CO)C)=O)CCC(N)=O)=O)C)NC(C(C(O)C)NC(C(C(CCCCCCCCCCCCC)O)O)=O)=O)=O)C(O)C)=O)Cc3ccc(O)cc3)=O,
BGC0001843,C=C(N[C@@H](CO)C(=O)O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC[C@@H](CCN)NC[C@H](CCN)NC(=O)[C@H](CC)NC(=O)[C@@H](CC1=C[NH]C2=CC=CC=C12)NC(=O)[C@@H](CO)NC(=O)CNC(=O)[C@@H](CCN)NC(=O)CNC(=O)CCCC[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC,
BGC0002367,CCCCCCC/C=C/C(=O)N[C@H](CCCNC(=O)N)C(=O)N[C@H](CO)C(=O)N[C@H](CCNC(=O)[C@@H]([C@H](C)O)N)C(=O)N[C@H]([C@@H](C(=O)N)O)C(=O)N[C@H](CC(=O)N)CO,
BGC0001767,CC(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)N[C@H](CCCN=C(N)N)C(=O)N(O)CCC[C@@H]1NC(=O)[C@H](CCCN(O)C=O)NC1=O,
BGC0001767,CC(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)N[C@H](CCCN=C(N)N)C(=O)N(O)CCC[C@@H]1NC(=O)[C@H](CCCN(O)C(C)=O)NC1=O,
BGC0001767,CCC(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)N[C@H](CCCN=C(N)N)C(=O)N(O)CCC[C@@H]1NC(=O)[C@H](CCCN(O)C=O)NC1=O,
BGC0001149,CCCCCCCCCCC[C@H](CC(=O)NC(=O)/C=C/1\[C@@H]2CCCN2C(=O)O1)O[C@H]3[C@@H]([C@@H]([C@H]([C@@H](O3)C)O)O)O,